,date,location,position,rating,employee_type,title,pros,cons,recommander,approbation du pdg,perspective commerciale,employment_duration,group,grade,grade_hierarchical,sous_theme_pro: Autonomie et liberté d’action / confiance,sous_theme_con: Autonomie et liberté d’action / confiance,sous_theme_pro: Travail stimulant/ satisfaction dans le travail/ sens du travail / motivation,sous_theme_con: Travail stimulant/ satisfaction dans le travail/ sens du travail / motivation,sous_theme_pro: Opportunité de développement professionnel,sous_theme_con: Opportunité de développement professionnel,sous_theme_pro: Ambiance et collaboration en équipe / appartenance à l’entreprise,sous_theme_con: Ambiance et collaboration en équipe / appartenance à l’entreprise,sous_theme_pro: Bienveillance managériale et reconnaissance / qualité de l’encadrement,sous_theme_con: Bienveillance managériale et reconnaissance / qualité de l’encadrement,sous_theme_pro: Outils et infrastructures,sous_theme_con: Outils et infrastructures,sous_theme_pro: Flexibilité,sous_theme_con: Flexibilité,sous_theme_pro: Equilibre vie privée - vie professionnelle,sous_theme_con: Equilibre vie privée - vie professionnelle,sous_theme_pro: Charge de travail / travail stressant,sous_theme_con: Charge de travail / travail stressant,sous_theme_pro: Aspect financier,sous_theme_con: Aspect financier,theme_pro: Contenu et exécution du travail,theme_con: Contenu et exécution du travail,theme_pro: Environnement de travail,theme_con: Environnement de travail,theme_pro: Aménagement du travail,theme_con: Aménagement du travail,theme_pro: Aspect financier,theme_con: Aspect financier,source
1233,2016-10-17 00:00:00,Paris,Stagaire Auditeur,4,"Ancien stagiaire, moins d'un an",Kpmg audit stage,"Bonne rémunération et diversité des missions, apprentissage constant ce qui rend chaque mission interessante. On apprend des seniors etc. Qui sont jeunes!","Lourde charge de travail parfois et limité à des écritures comptables, peut être redondant comme checker les relevés bancaires ou autre",1,0,1,0.5,,Unknown,Unknown,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,kpmg
1234,2016-10-04 00:00:00,Paris,Audit,5,Ancien stagiaire,Très bon stage,"Collègues très agréables, équipes jeunes et dynamiques, missions intéressantes. Bonne rémunération. Stage formateur",Pas d'inconvénients spécifiques. Peut-être la difficulté à contacter les RH à la fin du stage pour les formalités administratives,1,0,1,,,Unknown,Unknown,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,kpmg
1235,2016-07-27 00:00:00,Paris,Audit Senior,3,"Ancien employé, plus de 3&nbsp;ans",Bonne expérience,Apprentisagge acceléré - Diversité des missions - On évolue assez rapidement-,Charge de travail assez élevé -,1,0,0,4,,Unknown,Unknown,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,kpmg
1236,2016-06-29 00:00:00,Lille,Stagiaire Auditeur financier ,4,"Stagiaire actuel, moins d'un an",Enrichissant,Trés bon encadrement et missions enrichissantes,Equilibre vie pro et vie privée,0,0,0,0.5,,Unknown,Unknown,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,2,0,0,kpmg
1237,2016-06-28 00:00:00,Paris,Auditeur Financier - Junior,4,"Employé actuel, moins d'un an","Bonne formation, management intelligent, environnement de travail agréable","La disponibilité des supérieurs, la possibilité d'être soutenu et un réel suivi sur les performances. Des possibilités d'évolution au sein du cabinet existent réellement et ce dernier permet de progresser dans la fonction d'auditeur. La politique RH est clairement axée sur la préservation des collaborateurs, ce qui est rassurant quand on débute.","La saison d'audit (janvier à mai) est très lourde et répétitive. Aussi, la rémunération, qui peut paraître attractive, est en réalité assez faible par rapport au temps de travail effectif.",1,0,1,0.5,,Unknown,Unknown,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,2,0,2,0,0,2,0,1,kpmg
1238,2016-06-14 00:00:00,Paris,Auditeur Financier,4,Ancien employé,Bonne expérience,L'expérience et la renommée,Les horaires sont assez importants,1,1,0,,,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kpmg
1239,2016-06-12 00:00:00,Nancy,Auditeur Senior,3,Employé actuel,auditeur senior,"en avantages, la renommée et l'expérience","salaire (31,5kEur en fixe) et charge de travail",0,0,0,,,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,kpmg
1240,2016-05-23 00:00:00,Paris,Consultant Banque,1,"Employé actuel, plus d'un an",A EVITER,- 1 mission sur 20 intéressante; -  participation même si très faible,- favoritisme; - staff peu compétent; - grades fictifs au sein de certains départements ; - freins à la mobilité,-1,0,0,2,,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kpmg
1241,2016-04-27 00:00:00,Toulouse,Stagiaire anonyme,4,"Ancien stagiaire, moins d'un an",Intéressant  et complet,Intégration à part entière dans les équipes; Supervision efficace des supérieurs; Conditions de travail très agréables et professionnelles,"Très bureaucratique, la flexibilité n'est pas le maître mot dans la maison; Partners difficiles d'accès",1,0,0,0.5,,Unknown,Unknown,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,kpmg
1242,2016-04-24 00:00:00,Paris,Auditeur Financier - Junior,3,"Stagiaire actuel, moins d'un an",Stage 4 mois en audit,- Travail d'équipe ; - Jeunes équipes; - Bonne formation ; - Très vendeur sur le marché de l'emplois,- Des horaires lourds; -Indemnité qui n'a rien à voir avec l'investissement; - Mauvaise ambiance dans certaines BU; - Métier en perte de vitesse,1,0,0,0.5,,Unknown,Unknown,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,kpmg
1243,2016-03-28 00:00:00,Courbevoie,Consultant,5,"Employé actuel, plus d'un an",Bonne entreprise avec plein d'opportunités,Bonne ambiance de travail; Suivi des performances; Perspectives de carrière intéressantes,"Comme les autres big fours, surtout reconnu pour son expértise en audit : défaut de visibilité en conseil",1,0,1,2,,Unknown,Unknown,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,kpmg
1244,2016-03-23 00:00:00,Paris,Auditeur Financier Senior,3,"Ancien freelance, plus de 3&nbsp;ans",Bonne école,"Entreprise humaine, la plus humaine des big four. ; Attention particulière au développement des collaborateurs aussi bien au niveau des compétences que des opportunités de carrières.",Comme dans tous les cabinets d'audit : équilibre vie pro/vie perso difficile à trouver.,1,0,0,4,,Unknown,Unknown,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,2,0,0,kpmg
1245,2016-03-09 00:00:00,Paris,Auditeur,4,"Employé actuel, plus d'un an",Vivre KPMG,"Travailler dans un environnement agréable, moderne, avec les dernières technologies et permettant une mobilité interne et internationale.","Des inégalités internes sur les promotions, salaires, bonus dues à l'importance de la politique et du relationnel.",1,0,0,2,,Unknown,Unknown,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,kpmg
1246,2016-02-19 00:00:00,Paris,Auditor,5,Ancien employé,équipes formidables,- équipes avec backrounds différents ; - missions très intéressantes; - le stagiaire peut facilement avoir des propositions de cdi s'il s'implique,travail un peu stressant selon les missions,0,0,0,,,Unknown,Unknown,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,kpmg
1247,2016-01-19 00:00:00,Paris,Senior Audit,3,"Employé actuel, plus de 5&nbsp;ans",TRES BONNE EXPERIENCE POUR TREMPLIN,"missions variées, riche en rencontre personnelles et professionnelles, se revend très bien pour évolution de carrière","charge de travail très importante au détriment de la vie privée, Management faible, très hiérarchisé comme structure, les passages sont parfois basés sur des critères personnels",1,0,0,6.5,,Unknown,Unknown,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,0,0,kpmg
1248,2016-01-11 00:00:00,Marseille,Stagiaire anonyme,1,"Stagiaire actuel, moins d'un an",Une expérience déplorable,- Nom sur le CV; - Expérience formatrice,"- Mentalité et ambiance déplorable.; - Stage qui n'en est pas un, se reflète plus à un CDD sous payé. Le stagiaire n'est pas là pour apprendre mais pour servir de ressource à bas coût.; - Sens de la hiérarchie poussé à l'extrême.; - Charges &amp; horaires de travail, aucun respect de la vie privée ou de l'éthique.",-1,-1,0,0.5,,Unknown,Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,1,kpmg
1249,2015-12-16 00:00:00,Paris,Audit Senior,4,"Employé actuel, plus de 3&nbsp;ans",Audit,Bonne ambiance de travail ; Expérience formatrice,Charge de travail importante ; Rapport charge de travail/rémunération peu encourageante,0,0,0,4,,Unknown,Unknown,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,0,2,0,1,kpmg
1250,2015-12-09 00:00:00,Paris,Employé anonyme,4,"Employé actuel, plus de 3&nbsp;ans",Une bonne expérience,Rémunération attractive; Bonne ambiance de travail; Cas intéressants,Forte charge de travail; Peu de respect pour la vie privée,1,0,0,4,,Unknown,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,2,1,0,kpmg
1251,2015-11-24 00:00:00,Paris,Assistant Débutant,3,Employé actuel,Bonne formation,Bonne formation pour acquérir rigueur et méthode,Trop hiérarchique; Peu de place pour l'innnovation,0,0,0,,,Assistant,Junior,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,kpmg
1252,2015-10-25 00:00:00,Paris,Employé anonyme,5,"Employé actuel, plus de 3&nbsp;ans",Auditeur Senior,"Evolution rapide, autonomie dans le travail","Charge de travail importante, activités répétitives d'une année sur l'autre",1,0,0,4,,Unknown,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,1,2,0,0,kpmg
1253,2015-10-20 00:00:00,Paris,Analyst,4,Ancien employé,très bonne entreprise,cohésion importante avec les équipes.,aucun avis négatif sur l'entreprise,1,0,1,,,Analyst,Junior,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,kpmg
1254,2015-10-07 00:00:00,Paris,Stage Audit,1,"Ancien stagiaire, moins d'un an","Stagiaire La Défense, Audit de Septembre à Décembre","-Apporte une connaissance dans le monde de l'entreprise; -Formation avancée sur Excel, accès aux outils informatiques; -Découvertes d'entreprises, de leurs fonctionnement, du secteur d'activité; -Découverte de villes françaises à travers les différentes missions d'Audit","-Structure trop hierarchisée; -Pas de libertée en terme de prise en charge du travail; -Contrôle non stop de tous vos travaux, de votre comportement, de vos horaires; -Pas d'épanouissements intellectuels: lourde charge de travail. Travaux à faire le plus rapidement possible, charge de travail répétitive et laborieurse:; On vous demande de remplir des tableaux excels, de faire des photocopies, d'imprimer des documents, de scanner des dossiers de 400 pages, etc.",-1,0,-1,0.5,,Unknown,Unknown,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,kpmg
1255,2015-09-12 00:00:00,Paris,Deal advisory intern,4,"Ancien stagiaire, moins d'un an",Advisory Corporate Finance intern,Les tâches étaient stimulantes j'ai été considéré comme un junior. Apprentissage et progression rapide d'un point de vue technique. Bonne ambiance de travail.,"Les missions peuvent être longues et par conséquent, on peut être exposé à un nombre très restreints de mission lors d'un stage comme c'était mon cas.",1,0,1,0.5,,Unknown,Unknown,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,kpmg
1256,2015-09-12 00:00:00,Paris,Consultant,4,"Employé actuel, moins d'un an",Management qui porte ses collaborateurs,L'esprit d'equipe est vraiment bon. Le management tire les equipes vers le haut. Une entreprise qui valorise ses salariés.,Les horaires parfois. Mais c'est propose au monde du conseil.,1,0,1,0.5,,Unknown,Unknown,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,2,0,0,kpmg
1257,2015-08-26 00:00:00,Paris,Financial Risk Management Consultant,3,"Employé actuel, moins d'un an",Bonne expérience,"Une bonne école pour commencer quand on est jeune et prêt à apprendre, qui ouvre également plusieurs portes au terme",Il faut être bien bosseur et être prêt à la culture de prestataire,1,0,1,0.5,,Unknown,Unknown,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,kpmg
1258,2015-08-06 00:00:00,Paris,Auditeur Financier - Junior,4,"Employé actuel, moins d'un an",Une bonne écolé,"KPMG forme, fait évoluer et responsabilise rapidement ses auditeurs.",Grosse charge de travail en période de final.,1,0,1,0.5,,Unknown,Unknown,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,0,0,kpmg
1259,2015-02-28 00:00:00,Toulouse,Auditeur Financier,3,"Ancien stagiaire, moins d'un an",Bon accompagnement dans le cadre d'un stage de fin d'étude,- Le management est performant. ; - Il y a un réel esprit de collaboration ce qui permet certaine fois de supporter certaines charges de travail; - La formation continue,- Pas de choix des formation; - Procédures trop uniformisée,1,1,0,0.5,,Unknown,Unknown,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,kpmg
1260,2024-03-14 00:00:00,Paris,Apprentice,4,"Stagiaire actuel, plus d'un an",Bonne équipe et bonnes missions,Les missions étaient très intéressantes et l'équipe a vraiment aidé.,Le rythme est trop cyclique,0,0,0,2,,Unknown,Unknown,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,kpmg
1261,2024-02-28 00:00:00,Paris,Financial Auditor,1,"Ancien stagiaire, moins d'un an",Pire expérience de ma vie,Bon salaire pour un stage (1700 EUR),"""J'ai détesté tout le reste, l'atmosphère était assez mauvaise, et surtout le travail était si ennuyeux et répétitif.""",-1,0,0,0.5,,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,kpmg
1262,2024-02-25 00:00:00,Paris,Consultant,4,"Employé actuel, plus d'un an",Travail difficile,"De grandes opportunités et une excellente formation, un excellent travail d'équipe.","""Stressant, longues heures de travail et délais serrés""",1,1,1,2,,Unknown,Unknown,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,0,0,kpmg
1263,2024-02-09 00:00:00,Paris,Scrum Master,5,Employé actuel,Scrum master,Valeurs de l'entreprise et éthique au travail,Rythme de travail très intense,0,0,0,,,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,kpmg
1264,2024-02-02 00:00:00,Paris,Manager - Advisory,3,"Employé actuel, plus de 10&nbsp;ans",Big4 avec des missions intéressantes &amp; des personnes compétentes,Collègues intelligents ; missions intéressantes ; valeur ajoutée pour la carrière ; salaire.,"""Équilibre vie professionnelle-vie privée ; organisation interne (les réunions internes sont la nuit, une fois la journée client terminée)""",-1,1,0,12,,Manager,Senior,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,2,1,0,kpmg
1265,2024-01-28 00:00:00,Paris,Consultant Senior,2,"Employé actuel, plus d'un an",Le schéma de consulting est une arnaque,Travailler sur différents projets est bon.,Travailler trop pour ce que vous êtes payé,-1,-1,-1,2,,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,1,kpmg
1266,2024-01-11 00:00:00,Paris,Stagiaire audit financier,4,"Ancien stagiaire, moins d'un an",Stage tres formateur - BU Middle Market,"Super equipe, vraie ambiance de collabaration. stage tres formateur sur les sujets Excel, comptable et de comprehension de la finance d'entreprise",Horaire qui peuvent parfois etre longs. Repetition des deplacements,1,0,0,0.5,,Unknown,Unknown,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,0,0,kpmg
1267,2024-01-09 00:00:00,Paris,M&amp;A l VC Fundraising Analyst,4,Ancien employé,v,"bonne équipe, espace, installations, clients, travail","""difficulté d'acquisition de clients, pas de grande demande""",0,0,0,,,Analyst,Junior,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,kpmg
1268,2024-01-09 00:00:00,Paris,Manager - Advisory,5,"Employé actuel, plus de 3&nbsp;ans",Lieu agréable pour travailler,Diverses missions ; Jeunes et gentils collègues ; Équilibre de vie globalement bon.,Parfois des périodes de pointe et une grande charge de travail,1,0,0,4,,Manager,Senior,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,2,2,0,0,kpmg
1269,2024-01-08 00:00:00,Paris,Auditor,4,"Stagiaire actuel, moins d'un an",Stage,Une compensation décente en tant que stagiaire (1400 €/mois à Paris).,Grande rotation des équipes.,0,0,1,0.5,,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,kpmg
1270,2023-12-20 00:00:00,Paris,Associate,3,Ancien employé,bonne entreprise pour développer des compétences,"exigeant, apprentissage rapide, énergique, big four","""charge de travail lourde, trop de choses à faire""",0,0,0,,,Associate,Senior,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,kpmg
1271,2023-12-20 00:00:00,Paris,Senior Consultant,3,Ancien employé,je ne sais pas quoi dire,vous travaillerez beaucoup puis apprendrez beaucoup,"""gaspillage de la santé, la vie est trop courte pour ça !""",0,0,0,,,Unknown,Unknown,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,2,0,0,kpmg
1272,2023-12-19 00:00:00,Paris,Senior Manager,5,Employé actuel,"""Endroit agréable pour travailler, super équipe de direction""",L'équipe de direction est toujours solidaire.,Aucun défi ou problème pendant mon mandat,1,1,0,,,Manager,Senior,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,kpmg
1273,2023-11-28 00:00:00,Paris,Senior Auditor,3,Ancien employé,Audit,Beaucoup d'apprentissage en passant d'une mission à une autre.,Longues heures de travail ; Direction impolie,0,0,0,,,Unknown,Unknown,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,kpmg
1274,2023-11-26 00:00:00,Paris,Transaction Services Analyst,4,"Ancien stagiaire, moins d'un an",Super stage,Vraiment un excellent environnement de travail avec de superbes managers.,L'emplacement n'est pas pratique et les étages peuvent parfois être bondés.,1,1,1,0.5,,Analyst,Junior,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,kpmg
1275,2023-11-10 00:00:00,Paris,Stagiaire Finance,5,Ancien stagiaire,Avis pour ce stage,Bonne entreprise. C'était agréable de travailler là-bas.,Je ne vois aucun inconvénient particulier pour cet emploi.,0,0,0,,,Unknown,Unknown,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,kpmg
1276,2023-11-08 00:00:00,Paris,Internship,4,"Ancien stagiaire, moins d'un an",Meilleur départ dans l'audit,J'ai appris de nombreuses choses différentes dans divers aspects de l'audit.,il est assez stressant de travailler juste après l'obtention du diplôme,1,0,1,0.5,,Unknown,Unknown,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,kpmg
1277,2023-11-06 00:00:00,Paris,Consultant Senior,4,Employé actuel,Sympa,Bon environnement de travail. Bon parcours de formation.,Les mêmes inconvénients que les autres Big 4,1,1,1,,,Unknown,Unknown,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,kpmg
1278,2023-11-06 00:00:00,Lyon,Senior Consultant,4,"Employé actuel, plus d'un an",Bon environnement de travail,"Personnes sympathiques, riche expérience, belles opportunités de travail.",Le système d'évolution est trop rigide,0,0,0,2,,Unknown,Unknown,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,kpmg
1279,2023-10-16 00:00:00,"Bordeaux, Nouvelle-Aquitaine",Financial Auditor,4,"Ancien stagiaire, moins d'un an",Stagiaire Auditeur Financier,Le poste est bien rémunéré pour un stage.,Attendez-vous à travailler de longues heures,0,0,0,0.5,,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,kpmg
1280,2023-10-13 00:00:00,Paris,Senior Consultant,4,"Employé actuel, plus de 3&nbsp;ans",Expérience formatrice,Les missions sont vraiment intéressantes et stimulantes.,Les bonnes performances ne sont pas toujours reconnues,0,0,0,4,,Unknown,Unknown,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,kpmg
1281,2023-10-10 00:00:00,Paris,Financial Auditor,4,Employé actuel,Bon,"Équilibre travail-vie personnelle, éthique, retour d'information","""Dépend de la saison, hiérarchie""",0,0,0,,,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,kpmg
1282,2023-09-15 00:00:00,Paris,Senior Consultant,5,Employé actuel,Bon,"Bon grand réseau, grands projets.",Longues heures Temps d'inactivité,0,0,0,,,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,kpmg
1283,2023-09-01 00:00:00,Paris,Consultant,4,Ancien employé,excellent endroit pour apprendre,beaucoup de pratique pour les comptables,pas assez de flexibilité horaire,0,0,0,,,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,kpmg
1284,2023-08-25 00:00:00,Paris,Audit Senior Associate,4,"Ancien employé, plus de 3&nbsp;ans",BIG4 bienveillant pour construire sa carrire,Environnement bienveillant Société qui forme bien tous ses employés Missions diverses tremplin pour carrière après quelques années,davantage lié au métier de l'audit ou tout est processé tend à complexifié la partie moins intéressante du métier innovations limitées,1,0,1,4,,Associate,Senior,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,kpmg
1285,2023-08-22 00:00:00,Paris,Intern Audit,5,Employé actuel,excellente entreprise pour travailler,- endroit agréable - gens travailleurs,- pas beaucoup d'infrastructures pour les loisirs,0,0,0,,,Unknown,Unknown,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,kpmg
1286,2023-08-08 00:00:00,Paris,Internal Auditor,2,"Ancien employé, moins d'un an",Bon moment,Un endroit amusant quand vous ne travaillez pas. Toujours un plaisir de facturer le déjeuner au client.,"""Le travail, si ennuyeux. Certains managers, ils sont trop stressés par le client et oublient que nous sommes les patrons""",-1,0,0,0.5,,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,kpmg
1287,2023-08-02 00:00:00,Paris,Transaction Services Manager,4,"Employé actuel, plus de 5&nbsp;ans",Bonne entreprise,Les gens sont très accessibles et l'équipe est très sympa.,"""reste une entreprise Big 4, donc grande machine avec beaucoup de roulement""",1,0,0,6.5,,Manager,Senior,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,kpmg
